latitude,longitude,mean_predicted_rainfall,max_predicted_rainfall,mean_heavy_probability,max_heavy_probability,max_absolute_error,observations,spatial_hazard,max_ge_10,max_ge_20,max_ge_30,max_ge_40
10.15,81.549995,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,81.65,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,81.75,0.12372154717638885,0.2548861887055554,0.0,0.0,0.0048861887055554,4,No/Very Light,False,False,False,False
10.15,81.85,0.3541424578960506,0.7764364983508734,0.0,0.0,0.0064364983508733,4,No/Very Light,False,False,False,False
10.15,81.95,0.7487956813966948,1.318099032819842,0.000803098310579125,0.0032123932423165,0.018099032819842,4,Light,False,False,False,False
10.15,82.049995,2.4181049021363545,3.703860631279941,0.0023754629462562752,0.0062301057532791,0.0431350704768513,4,Light,False,False,False,False
10.15,82.15,2.498812707509094,3.739621088584923,0.0007958792821178,0.0031835171284712,0.0496212885849232,4,Light,False,False,False,False
10.15,82.25,3.662407219184594,4.641351686092596,0.00234065208523025,0.0032123932423165,0.0413516860925966,4,Light,False,False,False,False
10.15,82.35,3.61620591441183,4.306621011595239,0.0008179365079365,0.003271746031746,0.0360424050615115,4,Light,False,False,False,False
10.15,82.45,3.635255697642428,4.330318953349607,0.00244130786119325,0.006493485413027,0.0511225584367718,4,Light,False,False,False,False
10.15,82.549995,3.233614466829333,4.10743320672738,0.00394547516693795,0.0062550773180029,0.0695733377997389,4,Light,False,False,False,False
10.15,82.65,3.6811315648610456,4.951086422488361,0.002461994782750625,0.0098479791310025,0.037505690680951,4,Light,False,False,False,False
10.15,82.75,3.4715077795834355,5.070788001480822,0.00325078366347555,0.0065457265756498,0.1165288886985478,4,Moderate,False,False,False,False
10.15,82.85,3.774864791722186,4.979773997740477,0.006572399661405925,0.0164416195146212,0.054149117622753,4,Light,False,False,False,False
10.15,82.95,4.742102471144063,6.031514880977043,0.008834791753798425,0.022514210171725,0.0366109856937857,4,Moderate,False,False,False,False
10.15,83.049995,5.169814232717098,6.113352900649076,0.008954681637665649,0.0195073932660227,0.1390020017359843,4,Moderate,False,False,False,False
10.15,83.15,5.044114325347987,5.649077340604633,0.010533455405260649,0.022897862041452,0.1432268229654774,4,Moderate,False,False,False,False
10.15,83.25,4.916653872266669,5.933830460551851,0.015405458209982549,0.0259079980672683,0.0921586675103212,4,Moderate,False,False,False,False
10.15,83.35,4.7185582405541355,4.947114432822486,0.016057753476697526,0.0321856875194486,0.053587408655165,4,Light,False,False,False,False
10.15,83.45,4.257353068969047,4.724482697505821,0.03468278088441055,0.0516225285130536,0.0562785176179874,4,Light,False,False,False,False
10.15,83.549995,4.551650135580227,4.772672223704235,0.023994006103273874,0.0288891844354901,0.0608633553902144,4,Light,False,False,False,False
10.15,83.65,4.0202211956484195,4.705880297412194,0.01912344514264385,0.0317247741521365,0.0558802974121936,4,Light,False,False,False,False
10.15,83.75,4.670126313272489,6.202024229434133,0.0178306693588881,0.0259631629516772,0.0856807534682557,4,Moderate,False,False,False,False
10.15,83.85,5.391771108388127,8.452582349667981,0.021105417957689825,0.0456019647932791,0.0855623406325438,4,Moderate,False,False,False,False
10.15,83.95,5.252684308255027,8.705270808078044,0.03711820462572073,0.0905136856603638,0.1063394589293622,4,Moderate,False,False,False,False
10.15,84.049995,4.679326317196694,7.925916123923813,0.0184705065210183,0.0390214377894553,0.1056551566603167,4,Moderate,False,False,False,False
10.15,84.15,3.8267221670052054,5.964135372647887,0.018657931573034425,0.0359618465958596,0.0841357726478868,4,Moderate,False,False,False,False
10.15,84.25,3.877781916305276,5.608498975697618,0.020189499315483327,0.0421453552850719,0.0539084149012638,4,Moderate,False,False,False,False
10.15,84.35,3.9135068494021166,5.546330883898283,0.0268236921052495,0.0454786886184052,0.0902744969250015,4,Moderate,False,False,False,False
10.15,84.45,3.9252417519790996,5.928670156392988,0.014387021883910925,0.0258875005665708,0.1555951446664001,4,Moderate,False,False,False,False
10.15,84.549995,4.18518010455544,6.274574339441669,0.014552220467915525,0.0258321051896046,0.1587462259955523,4,Moderate,False,False,False,False
10.15,84.65,4.316549311776562,6.889681446772217,0.012190131643486675,0.02905291434898,0.1569740520436524,4,Moderate,False,False,False,False
10.15,84.75,6.947299273289849,16.155960210999993,0.2273928546501223,0.7448380719894497,2.8959612109999924,4,Heavy,True,False,False,False
10.15,84.85,7.319180758986012,15.707263610895232,0.22869315877906016,0.6886498606770153,3.017263610895233,4,Heavy,True,False,False,False
10.15,84.95,5.2547861506729285,8.832557525607136,0.012066062570273924,0.0288185527463563,0.054386109774474,4,Moderate,False,False,False,False
10.15,85.049995,5.109285566791311,7.906353171301979,0.018132941281107026,0.0387634806078386,0.0367583184058237,4,Moderate,False,False,False,False
10.15,85.15,5.688630393591236,9.224128315382933,0.050675371658181825,0.1523779278881421,0.0657423384238122,4,Moderate,False,False,False,False
10.15,85.25,5.277485692196979,7.642875714067877,0.002153060761731625,0.0062550773180029,0.0976154334355845,4,Moderate,False,False,False,False
10.15,85.35,5.1697071528303935,7.626519948252381,0.005344790947797376,0.0158096048199494,0.0303336157349267,4,Moderate,False,False,False,False
10.15,85.45,5.439781085560054,8.244442456909526,0.0063296414208576755,0.0158096048199494,0.0871846468029078,4,Moderate,False,False,False,False
10.15,85.549995,4.475703624901198,6.982283907246433,0.0005892914322309,0.0023571657289236,0.0355057720428582,4,Moderate,False,False,False,False
10.15,85.65,4.317324961634295,6.944652185178972,0.001376003651316775,0.0055040146052671,0.0874575644296307,4,Moderate,False,False,False,False
10.15,85.75,3.5315935955582702,6.298393809069981,0.0014072279401674,0.0056289117606696,0.0584620739959009,4,Moderate,False,False,False,False
10.15,85.85,2.8635178200071154,5.286462238226717,0.000803098310579125,0.0032123932423165,0.1359478353156076,4,Moderate,False,False,False,False
10.15,85.95,2.9769726791859457,5.139336121710579,0.00160672538866145,0.003271746031746,0.1491210433015886,4,Moderate,False,False,False,False
10.15,86.049995,2.562838267044427,5.0161988082103175,0.002353534347506025,0.0062017441477076,0.097664381251517,4,Moderate,False,False,False,False
10.15,86.15,2.1778126726475486,4.00680821977915,0.00078878888072495,0.0031551555228998,0.0768084197791498,4,Light,False,False,False,False
10.15,86.25,1.991513230040271,3.936885091194046,0.0015775777614499,0.0031551555228998,0.0265013779128309,4,Light,False,False,False,False
10.15,86.35,0.4539843446204532,0.7107581291501549,0.00076164715620195,0.0030465886248078,0.0707581291501548,4,No/Very Light,False,False,False,False
10.15,86.45,0.4808568137151018,0.8895720176700398,0.000803098310579125,0.0032123932423165,0.0195720176700398,4,No/Very Light,False,False,False,False
10.15,86.549995,0.5371616627466593,0.9082195175259916,0.002438971326452125,0.0064841392740625,0.0282195175259915,4,No/Very Light,False,False,False,False
10.15,86.65,0.3613510308573433,0.5943314364798156,0.0016143520195631002,0.0033022525553526,0.004877418160919,4,No/Very Light,False,False,False,False
10.15,86.75,0.15961299618518204,0.3599999799999986,0.00078878888072495,0.0031551555228998,0.0133134979359523,4,No/Very Light,False,False,False,False
10.15,86.85,0.17290952288157332,0.356088965762698,0.00078878888072495,0.0031551555228998,0.006088965762698,4,No/Very Light,False,False,False,False
10.15,86.95,0.1688607933747652,0.4565622709990208,0.0023734570435677,0.0031835171284712,0.0065622709990207,4,No/Very Light,False,False,False,False
10.15,87.049995,0.19014464668572809,0.6747944231111144,0.003176816140460525,0.0095521090389423,0.0047944631111144,4,No/Very Light,False,False,False,False
10.15,87.15,0.3816536679128513,0.672614915257263,0.000803098310579125,0.0032123932423165,0.012614945257263,4,No/Very Light,False,False,False,False
10.15,87.25,0.46367042788734797,0.6507732738428822,0.001616925933952,0.0033125482129082,0.0142594403884134,4,No/Very Light,False,False,False,False
10.15,87.35,0.950424408794129,2.5533691152781754,0.008048074221071424,0.0160801264105452,0.0233691152781756,4,Light,False,False,False,False
10.15,87.45,1.5029400590279969,2.9924437365757965,0.008826662556505825,0.0224528471167317,0.093912784047381,4,Light,False,False,False,False
10.15,87.549995,2.051716711427085,2.923449652505296,0.008829507767744474,0.0191681221383315,0.0180166494896822,4,Light,False,False,False,False
10.15,87.65,2.2175394363209473,2.9841512749880943,0.00325300853697195,0.0064841392740625,0.0328955141153439,4,Light,False,False,False,False
10.15,87.75,3.283884504342655,5.281492053482541,0.005614737485800125,0.0191872039114545,0.1272133320214297,4,Moderate,False,False,False,False
10.15,87.85,3.5397830517729636,5.316840481494976,0.0056249380310906495,0.0160320483885546,0.1363506509105851,4,Moderate,False,False,False,False
10.15,87.95,3.823893648960148,4.371168944186508,0.002450259267285325,0.0098010370691413,0.0688310558134928,4,Light,False,False,False,False
10.15,88.049995,3.1892341168496388,4.873962912708866,0.0040241757188037,0.0127944503198622,0.0439629127088663,4,Light,False,False,False,False
10.15,88.15,2.199906585927679,3.246290714321429,0.004728557385990725,0.0063103110457996,0.0534338383924613,4,Light,False,False,False,False
10.15,88.25,1.9183566937691818,2.5941227169981507,0.00236636664217485,0.0063103110457996,0.0441227169981508,4,Light,False,False,False,False
10.15,88.35,1.503617288762418,2.160964312929367,0.0,0.0,0.0309644129293671,4,Light,False,False,False,False
10.15,88.45,1.579509584559889,1.7087377230924616,0.0,0.0,0.0287377230924616,4,Light,False,False,False,False
10.15,88.549995,2.1072471388857537,3.1559314868325385,0.00082556313883815,0.0033022525553526,0.0285900343329363,4,Light,False,False,False,False
10.15,88.65,1.391391298042401,1.841819553570635,0.0,0.0,0.0224425214667993,4,Light,False,False,False,False
10.15,88.75,0.9480475676440603,1.418227594490607,0.0,0.0,0.0382275944906074,4,Light,False,False,False,False
10.15,88.85,0.35544985831367115,0.5313381307765085,0.0,0.0,0.0113381307765084,4,No/Very Light,False,False,False,False
10.15,88.95,0.3378682900640077,0.569830155954603,0.0,0.0,0.0098301559546029,4,No/Very Light,False,False,False,False
10.15,89.049995,0.3044204877139888,0.5631964769395248,0.0,0.0,0.0131964769395247,4,No/Very Light,False,False,False,False
10.15,89.15,0.20330886741215276,0.5438936727125396,0.0,0.0,0.0066938269843609,4,No/Very Light,False,False,False,False
10.15,89.25,0.2053543640056425,0.4300266467200022,0.0,0.0,0.0109308256631747,4,No/Very Light,False,False,False,False
10.15,89.35,0.1254982856775529,0.5010216665999996,0.0,0.0,0.0010216665999995,4,No/Very Light,False,False,False,False
10.15,89.45,0.11946016978250758,0.4741433776165065,0.0,0.0,0.0041433776165065,4,No/Very Light,False,False,False,False
10.15,89.549995,0.13477907369553097,0.4132637268768257,0.0,0.0,0.0047007658831719,4,No/Very Light,False,False,False,False
10.15,89.65,0.10330578016069544,0.2666436832017462,0.0,0.0,0.0066436832017462,4,No/Very Light,False,False,False,False
10.15,89.75,0.376360975495722,0.9416357767390476,0.0,0.0,0.0116357767390475,4,No/Very Light,False,False,False,False
10.15,89.85,0.8225700336181648,1.538293087398282,0.0,0.0,0.0388515955363625,4,Light,False,False,False,False
10.15,89.95,1.034302429051157,1.5724413902093104,0.0,0.0,0.0166052680598409,4,Light,False,False,False,False
10.15,90.049995,0.9526713466072173,1.672589582195238,0.0,0.0,0.0190890909850538,4,Light,False,False,False,False
10.15,90.15,0.17385203193345197,0.2912373808182043,0.0,0.0,0.0112373808182042,4,No/Very Light,False,False,False,False
10.15,90.25,0.18971686328791282,0.3501208330916651,0.0,0.0,0.0048662290445237,4,No/Very Light,False,False,False,False
10.15,90.35,0.2061132120008283,0.5795703173380966,0.0,0.0,0.0030210704207935,4,No/Very Light,False,False,False,False
10.15,90.45,0.1342135698451124,0.2825025459707103,0.0,0.0,0.0025025459707103,4,No/Very Light,False,False,False,False
10.15,90.549995,0.08700345779902197,0.2859498755641265,0.0,0.0,0.0059498755641265,4,No/Very Light,False,False,False,False
10.15,90.65,0.06883252268398937,0.2699999799999996,0.0,0.0,0.0053301107359579,4,No/Very Light,False,False,False,False
10.15,90.75,0.09517538135113597,0.1996666576000006,0.0,0.0,0.0048738869282217,4,No/Very Light,False,False,False,False
10.15,90.85,0.06675283870566558,0.1814047561888884,0.0,0.0,0.0031828365061194,4,No/Very Light,False,False,False,False
10.15,90.95,0.005145833333333292,0.0205666666666665,0.0,0.0,0.0005666666666665,4,No/Very Light,False,False,False,False
10.15,91.049995,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.15,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.25,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.35,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.45,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.549995,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.65,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.75,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.85,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.15,91.95,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,78.049995,0.0,0.0,0.000803098310579125,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.15,0.0,0.0,0.000803098310579125,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.25,0.0,0.0,0.00160619662115825,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.35,0.0,0.0,0.00160619662115825,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.45,0.0,0.0,0.00160619662115825,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.549995,0.0,0.0,0.002409294931737375,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.65,0.0,0.0,0.002409294931737375,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.75,0.0,0.0,0.003198083812462325,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.85,0.0,0.0,0.00318377438260815,0.0032123932423165,0.0,4,No/Very Light,False,False,False,False
10.25,78.95,0.0,0.0,0.0031551555228998,0.0031551555228998,0.0,4,No/Very Light,False,False,False,False
10.25,79.049995,0.0,0.0,0.00078878888072495,0.0031551555228998,0.0,4,No/Very Light,False,False,False,False
10.25,79.15,8.333333333333335e-06,3.333333333333334e-05,0.0,0.0,3.333333333333334e-05,4,No/Very Light,False,False,False,False
10.25,79.25,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,79.35,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,79.45,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,79.549995,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,79.65,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,79.75,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,79.85,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,79.95,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,80.049995,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,80.15,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,80.25,0.002499999999999975,0.0099999999999999,0.0,0.0,7.45931094670027e-17,4,No/Very Light,False,False,False,False
10.25,80.35,0.01999999999999985,0.0799999999999994,0.0,0.0,5.551115123125785e-16,4,No/Very Light,False,False,False,False
10.25,80.45,0.06003680555555555,0.2401472222222222,0.0,0.0,0.0001472222222222,4,No/Very Light,False,False,False,False
10.25,80.549995,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,80.65,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,80.75,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,80.85,0.012499999250000025,0.0499999970000001,0.0,0.0,1.0408340855860844e-16,4,No/Very Light,False,False,False,False
10.25,80.95,0.02499999850000005,0.0999999940000002,0.0,0.0,2.0816681711721683e-16,4,No/Very Light,False,False,False,False
10.25,81.049995,0.0224999989999999,0.0899999959999996,0.0,0.0,4.0245584642661925e-16,4,No/Very Light,False,False,False,False
10.25,81.15,0.044999997499999826,0.1799999899999993,0.0,0.0,6.938893903907228e-16,4,No/Very Light,False,False,False,False
10.25,81.25,0.07041583308083335,0.2516633323233334,0.0,0.0,0.0016633323233333,4,No/Very Light,False,False,False,False
10.25,81.35,0.060327954924662704,0.2013118196986511,0.0,0.0,0.0013118296986511,4,No/Very Light,False,False,False,False
10.25,81.45,0.05063791650013862,0.1625516660005548,0.0,0.0,0.0025516660005548,4,No/Very Light,False,False,False,False
10.25,81.549995,0.0,0.0,0.0,0.0,0.0,4,No/Very Light,False,False,False,False
10.25,81.65,0.007880964969565524,0.03,0.0,0.0,0.0015238598782621,4,No/Very Light,False,False,False,False
10.25,81.75,0.19545520844920802,0.401813640585238,0.0,0.0,0.001813660585238,4,No/Very Light,False,False,False,False
10.25,81.85,0.3630864886208457,0.7401309242010724,0.0,0.0,0.0021122530961978,4,No/Very Light,False,False,False,False
10.25,81.95,1.6089176913188583,2.590552501642855,0.00076164715620195,0.0030465886248078,0.026219795431615,4,Light,False,False,False,False
10.25,82.049995,2.1991849168559536,2.84599076139921,0.0,0.0,0.027514767689682,4,Light,False,False,False,False
10.25,82.15,2.4098370236003,2.903832080150533,0.0,0.0,0.0167584212108438,4,Light,False,False,False,False
10.25,82.25,4.024123763671033,4.764710278650794,0.0023125342234269,0.0031551555228998,0.0261731438343959,4,Light,False,False,False,False
10.25,82.35,4.354227160221993,4.861393560888496,0.0015775777614499,0.0031551555228998,0.0713935608884961,4,Light,False,False,False,False
10.25,82.45,3.6994388445035797,4.2848709054224905,0.0056651009677218,0.0129617562844954,0.017869415381746,4,Light,False,False,False,False
10.25,82.549995,3.926368533091403,6.59473810940397,0.0024616849157067747,0.0033333333333333,0.0850513091371727,4,Moderate,False,False,False,False
10.25,82.65,3.8166158777038106,5.435288273329603,0.006466230436686475,0.0131524363504905,0.1018608537135441,4,Moderate,False,False,False,False
10.25,82.75,3.712537109403504,5.028268341872225,0.00736910052054115,0.0164732674282623,0.11717285738629,4,Moderate,False,False,False,False
10.25,82.85,3.8878109418987545,4.924209619567994,0.0137568474703483,0.0261136053704794,0.0825159851680408,4,Light,False,False,False,False
10.25,82.95,5.063961520683271,5.509570970187833,0.0040272690170348995,0.0096205872119065,0.1291640657996096,4,Moderate,False,False,False,False
10.25,83.049995,4.939542303790874,5.387703590743254,0.01475208046996545,0.0230761421292062,0.1077038907432532,4,Moderate,False,False,False,False
10.25,83.15,4.785740213465414,5.042531042835189,0.015198609755031026,0.0223568174817166,0.1903534169478913,4,Moderate,False,False,False,False
10.25,83.25,5.0645657210269865,5.413923329187303,0.016080168428929398,0.0322410497076022,0.179373049365612,4,Moderate,False,False,False,False
10.25,83.35,4.262696706081579,5.154427086300395,0.0048965127798666006,0.0098279313015,0.1444272863003952,4,Moderate,False,False,False,False
10.25,83.45,3.9625227354565835,4.806783113448018,0.020867092954710897,0.0416644116616099,0.0289154754812219,4,Light,False,False,False,False
10.25,83.549995,4.55360705198681,4.628376867214288,0.0160003884114655,0.0226660877627508,0.0533994548935208,4,Light,False,False,False,False
10.25,83.65,4.828182566381364,6.264457974485056,0.004847335451306426,0.0065338186920502,0.087247810612216,4,Moderate,False,False,False,False
10.25,83.75,5.021137628383646,7.689437059230285,0.009675289836848299,0.0290002772488436,0.0697137697665946,4,Moderate,False,False,False,False
10.25,83.85,5.275443266193221,7.780861549149599,0.019268407850616575,0.0419343057457632,0.1849788573947113,4,Moderate,False,False,False,False
10.25,83.95,4.7743604231740076,6.61581634864312,0.009684568411296324,0.0257791398315211,0.1060035347100489,4,Moderate,False,False,False,False
10.25,84.049995,3.82712867607791,5.927526329414683,0.00798254480133425,0.0288302574102339,0.0783112437917998,4,Moderate,False,False,False,False
10.25,84.15,3.5457894911031778,5.748924316480165,0.007194401865199,0.028777607460796,0.0686780269698439,4,Moderate,False,False,False,False
10.25,84.25,3.24774358133393,4.4251835497343945,0.00237216816469165,0.0063335171358668,0.0434847517706367,4,Light,False,False,False,False
10.25,84.35,3.9376254957852534,5.607186976702382,0.009713987853088699,0.0259583162636296,0.0670104010447087,4,Moderate,False,False,False,False
10.25,84.45,3.855503288624601,6.90899571895635,0.00963660219712505,0.0161945723155123,0.0789957189563494,4,Moderate,False,False,False,False
10.25,84.549995,4.058422434002578,6.931401907689686,0.00811972804378155,0.022688927528147,0.1452163113901527,4,Moderate,False,False,False,False
10.25,84.65,3.9342132765498103,5.504155797072494,0.011990732551405125,0.0193808216633528,0.1302946774337341,4,Moderate,False,False,False,False
10.25,84.75,4.027792917600872,6.098690588163497,0.01282264623074065,0.0190144099041403,0.1827590991058683,4,Moderate,False,False,False,False
10.25,84.85,3.870798295961871,5.89712973465463,0.005615234230896075,0.0098085352552465,0.0761488601784394,4,Moderate,False,False,False,False
10.25,84.95,3.8698740629188695,7.824606617435187,0.0054136297662004,0.0129790186793241,0.0323388939297606,4,Moderate,False,False,False,False
10.25,85.049995,5.121621181964408,8.659276323039688,0.0331717712117312,0.1138106430014731,0.0492763230396882,4,Moderate,False,False,False,False
10.25,85.15,5.565081799958831,8.595041457870373,0.008769167900335125,0.0162002297558888,0.0841388083387588,4,Moderate,False,False,False,False
10.25,85.25,4.539686600997412,6.33787795100344,0.001616925933952,0.006467703735808,0.038854994128807,4,Moderate,False,False,False,False
10.25,85.35,5.442964408709537,8.302965249879284,0.010869862510470325,0.0246928675094657,0.0770669692275167,4,Moderate,False,False,False,False
10.25,85.45,5.72661253209028,8.208037994767858,0.00889157423872435,0.021528004292098,0.0489191182837291,4,Moderate,False,False,False,False
10.25,85.549995,4.815587660205722,6.929592814020242,0.002181178623534975,0.0032123932423165,0.1251504444842606,4,Moderate,False,False,False,False
10.25,85.65,4.502149159255523,6.303631489924207,0.0005892914322309,0.0023571657289236,0.1171418242794963,4,Moderate,False,False,False,False
10.25,85.75,4.453263922310451,7.121588576933606,0.000803098310579125,0.0032123932423165,0.0615885769336062,4,Moderate,False,False,False,False
10.25,85.85,3.223880601967851,5.336324124881748,0.000803098310579125,0.0032123932423165,0.0929036662353155,4,Moderate,False,False,False,False
10.25,85.95,3.3065029491139213,5.364161083079098,0.000803098310579125,0.0032123932423165,0.0841613830790981,4,Moderate,False,False,False,False
10.25,86.049995,3.3232822478558512,5.273013966372088,0.0,0.0,0.1063594714048936,4,Moderate,False,False,False,False
10.25,86.15,2.770766071062958,4.313865133381354,0.00078878888072495,0.0031551555228998,0.0638651333813538,4,Light,False,False,False,False
10.25,86.25,2.3285429431309916,3.9821982371891536,0.002417450330142225,0.0065146457976691,0.1021983371891535,4,Light,False,False,False,False
10.25,86.35,1.2382664417472915,3.623367431790876,0.001536627604977725,0.0030999217951031,0.072922189907774,4,Light,False,False,False,False
10.25,86.45,1.2097551175042984,3.235872363759524,0.00157958366413845,0.003271746031746,0.1002489097817453,4,Light,False,False,False,False
10.25,86.549995,0.8348401360895655,1.3996626717900489,0.0008179365079365,0.003271746031746,0.0169412293412694,4,Light,False,False,False,False
10.25,86.65,0.5702554872986533,1.1419986673481473,0.00082556313883815,0.0033022525553526,0.0180013326518526,4,Light,False,False,False,False
10.25,86.75,0.23121633139244194,0.351060469636191,0.0,0.0,0.0110604696361909,4,No/Very Light,False,False,False,False
10.25,86.85,0.19156121016730907,0.3956035257560323,0.0,0.0,0.0112113262776722,4,No/Very Light,False,False,False,False
10.25,86.95,0.19085888114943353,0.3605566567415865,0.00078878888072495,0.0031551555228998,0.0106250374492853,4,No/Very Light,False,False,False,False
10.25,87.049995,0.11600773832953784,0.266014712509127,0.0007958792821178,0.0031835171284712,0.0077287904915647,4,No/Very Light,False,False,False,False
10.25,87.15,0.19244210518095725,0.4000749800000012,0.002380676072029025,0.0032123932423165,0.0103721710045134,4,No/Very Light,False,False,False,False
10.25,87.25,0.3202254507618219,0.5423905139330162,0.001591887191304075,0.0032123932423165,0.0123905139330161,4,No/Very Light,False,False,False,False
10.25,87.35,0.8076250236511834,2.044831108932539,0.005563844199191474,0.0097373346975413,0.0065276277281217,4,Light,False,False,False,False
10.25,87.45,1.379414201596119,3.1120888308353214,0.002428407631166525,0.0097136305246661,0.1153612931209787,4,Light,False,False,False,False
10.25,87.549995,1.7855176328122377,3.11389053278175,0.00560893727711115,0.0159516098343821,0.0355695366358325,4,Light,False,False,False,False
10.25,87.65,2.0239087003369485,3.044015152370903,0.005594627847256975,0.0127964543114823,0.0340151523709031,4,Light,False,False,False,False
10.25,87.75,1.7324431844912773,2.9907122376190487,0.00078878888072495,0.0031551555228998,0.0456332592132535,4,Light,False,False,False,False
10.25,87.85,2.3002503706057422,3.811316137707144,0.0032431570325739,0.0064884888562331,0.0094077370421952,4,Light,False,False,False,False
10.25,87.95,3.0866229232103173,4.06361259637804,0.003257995229931275,0.0097602348879791,0.0357189603093912,4,Light,False,False,False,False
10.25,88.049995,2.9236102813297298,3.5620767066305543,0.00320145011261165,0.006493485413027,0.0121662804346609,4,Light,False,False,False,False
10.25,88.15,2.4556021465819247,3.753046921790081,0.005556867155662349,0.0095840610691657,0.0605377480753985,4,Light,False,False,False,False
10.25,88.25,2.1220808732533083,2.6675517942222244,0.004776691339320475,0.0127964543114823,0.0675517942222243,4,Light,False,False,False,False
10.25,88.35,1.550309670526597,1.8400638097174973,0.00236636664217485,0.0063103110457996,0.0227198348404764,4,Light,False,False,False,False
10.25,88.45,1.4542841975755962,1.7170535779026486,0.0,0.0,0.0399058321329373,4,Light,False,False,False,False
10.25,88.549995,1.9986557900864954,3.6903440302313495,0.00162144242095595,0.0064857696838238,0.0451204318129634,4,Light,False,False,False,False
10.25,88.65,1.3052837497510725,1.6542070964051605,0.0,0.0,0.0156696522388888,4,Light,False,False,False,False
10.25,88.75,0.748751180292003,1.0531570993738095,0.0,0.0,0.0208507409024595,4,Light,False,False,False,False
10.25,88.85,0.5355511132190934,0.996750823300713,0.0,0.0,0.0167508633007129,4,No/Very Light,False,False,False,False
10.25,88.95,0.24811532376759943,0.4187901960165863,0.0,0.0,0.0087901960165863,4,No/Very Light,False,False,False,False
10.25,89.049995,0.22875165911041934,0.4165118994192846,0.0,0.0,0.0084947370223918,4,No/Very Light,False,False,False,False
10.25,89.15,0.29417391421211064,0.6327660774585454,0.000810449498285675,0.0032417979931427,0.0133071598530683,4,No/Very Light,False,False,False,False
10.25,89.25,0.3872990500341219,0.7102366650088903,0.000810449498285675,0.0032417979931427,0.0061563422226983,4,No/Very Light,False,False,False,False
10.25,89.35,0.3565806619760892,0.7604094288334932,0.0,0.0,0.0104094288334931,4,No/Very Light,False,False,False,False
10.25,89.45,0.10336651421217236,0.3499999999999983,0.0,0.0,0.0034660568486912,4,No/Very Light,False,False,False,False
10.25,89.549995,0.12934056692527374,0.3499999999999983,0.0,0.0,0.0050590985143779,4,No/Very Light,False,False,False,False
10.25,89.65,0.1134158450815905,0.2699999799999996,0.0,0.0,0.0104840976550001,4,No/Very Light,False,False,False,False
10.25,89.75,0.07060983414901226,0.2800000000000008,0.0,0.0,0.0024393365960482,4,No/Very Light,False,False,False,False
10.25,89.85,0.3664483262986663,1.4440223202492095,0.0008179365079365,0.003271746031746,0.0195806345465396,4,Light,False,False,False,False
10.25,89.95,0.9222125565095962,1.6095821656199738,0.000774980448775775,0.0030999217951031,0.0195822656199737,4,Light,False,False,False,False
10.25,90.049995,1.023738685240625,1.8282871746603184,0.0,0.0,0.0282871746603183,4,Light,False,False,False,False
