timestamp_utc,latitude,longitude,predicted_rainfall_mm_hr,heavy_probability,predicted_hazard,cyclone_latitude,cyclone_longitude,cyclone_wind_kt,cyclone_pressure_hpa,cyclone_pressure_drop_hpa
2019-04-30 05:00:00,12.349999,83.85,48.82955570872223,0.9537074930672188,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,12.349999,83.95,48.78645652799366,0.9823296274052458,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:30:00,12.349999,83.75,48.74680928614287,0.9383433386104936,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 04:00:00,12.25,84.15,48.61074591326981,0.9746181373837696,Extreme,12.4,86.03333333333333,76.66666666666667,972.6666666666666,29.33333333333333
2019-04-30 04:30:00,13.75,84.25,48.5381320470889,0.9637772659894972,Extreme,12.45,85.95,77.5,972.0,30.0
2019-04-30 04:00:00,12.25,84.049995,48.34806487427935,0.9762032876899392,Extreme,12.4,86.03333333333333,76.66666666666667,972.6666666666666,29.33333333333333
2019-04-30 05:30:00,12.349999,83.85,48.31733929379998,0.9753451022507864,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.65,83.75,48.28387360530003,0.9238089667164792,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.75,83.45,48.25232497013021,0.6392845919161605,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 04:30:00,12.349999,83.95,48.24810527370792,0.954436839287602,Extreme,12.45,85.95,77.5,972.0,30.0
2019-04-30 05:30:00,13.349999,83.65,48.2458391140984,0.9273563521242292,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 04:00:00,12.15,84.15,48.1556285843333,0.9987817710125008,Extreme,12.4,86.03333333333333,76.66666666666667,972.6666666666666,29.33333333333333
2019-04-30 05:30:00,13.349999,83.45,47.837754105069855,0.9258140908145546,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.25,83.35,47.82363176203172,0.9165916756628464,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.549999,83.549995,47.82112809014284,0.90099299439981,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 04:30:00,11.849999,84.15,47.79722968285795,0.9953081770578418,Extreme,12.45,85.95,77.5,972.0,30.0
